album_id,album_name,album_artist,album_genre,album_image,album_release_date
4xkM0BwLM9H2IUcbYzpcBI,I Love You.,The Neighbourhood,alternative,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,2013-04-19
30ly6F6Xl0TKmyBCU50Khv,The Colour And The Shape,Foo Fighters,alternative,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b,1997-05-20
4piJq7R3gjUOxnYs6lDCTg,Hot Fuss,The Killers,alternative,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,2004-12-12
3gBVdu4a1MMJVMy6vwPEb8,Pablo Honey,Radiohead,alternative,https://i.scdn.co/image/ab67616d0000b273df55e326ed144ab4f5cecf95,1993-02-22
71MqBkcflJ1Rz1SHo8XSi5,What It Is (Versions),Doechii,alternative,https://i.scdn.co/image/ab67616d0000b2732ee85751f6f503fa9a533eba,2023-03-17
0UJhhj5bn5AGAjryFnhueP,Bleed American,Jimmy Eat World,alternative,https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6,2001-07-17
18iFxjZugvKhuNNMbLjZJF,Wiped Out!,The Neighbourhood,alternative,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,2015-10-30
4EK8gtQfdVsmDTji7gBFlz,Melophobia,Cage The Elephant,alternative,https://i.scdn.co/image/ab67616d0000b273fb1cb900d28642e668d77b12,2013-10-08
0ODLCdHBFVvKwJGeSfd1jy,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,alternative,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,2018-11-02
18JrBX1QkpnUSJF3oxX6RX,At What Cost,GoldLink,alternative,https://i.scdn.co/image/ab67616d0000b2737bcd3cd54e8399ae38cc6e64,2017-03-24
6jWde94ln40epKIQCd8XUh,Toxicity,System Of A Down,alternative,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04
0bUTHlWbkSQysoM3VsWldT,Demon Days,Gorillaz,alternative,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,2005-05-23
2FgknX5e7fJlriQtxvpLhZ,Lungs (Deluxe Edition),Florence + The Machine,alternative,https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce,2009-02-15
6D9urpsOWWKtYvF6PaorGE,Elephant,The White Stripes,alternative,https://i.scdn.co/image/ab67616d0000b273a69f71a8794e2d867a52f98f,2003-04-01
5gO2acKSOaJnP0Mcy8IpU6,The Better Life,3 Doors Down,alternative,https://i.scdn.co/image/ab67616d0000b2732868c4713a3912fd476b42f1,2000-12-31
0ODLCdHBFVvKwJGeSfd1jy,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,alternative,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,2018-11-02
02w1xMzzdF2OJxTeh1basm,Fallen,Evanescence,alternative,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,2003-03-04
